time,emotionIntensity.anger,emotionIntensity.comments,emotionIntensity.fear,emotionIntensity.joy,emotionIntensity.sad,emotionIntensity.user,emotionIntensity.user association
2018-04-16T00:00:00.000Z,0,"there's a bit of setup that happens just after the cell where `%matplotlib inline` is called, i think. so if you set things in that cell, they can be overridden by ipython's setup. after that, things you change should (i hope) be kept between cells.  on windows with python 2.7, ipython also loads [win_unicode_console](https://pypi.org/project/win_unicode_console/), another library which wraps standard streams. it does this before loading colorama, so if you have initialised colorama yourself before starting ipython, you've probably got:- colorama streams, wrappin- win_unicode_console streams, wrapping- colorama streams again, wrapping- the regular python stdout/stderr objectsmaybe that combination causes a problem!python 3.6 effectively integrated win_unicode_console into the standard streams, so we can skip that layer of the stack, which might avoid this problem.it's also possible that we're missing some teardown code that's needed in the embedded use case.  i don't think jedi aims to deal with paths - the tricky bit is working out when we should call jedi and when to use other completion methods. we were using a rather error prone way of doing that. i'm hoping we can figure out something more robust, perhaps based on my new input transformation machinery.",0.094,0.312,0,takluyver,Member
2018-04-17T00:00:00.000Z,0,"it might work if you `import testmod` and then call the functions like `testmod.thisfunc()`.it's probably best to avoid autoreload if you're doing anything that's not totally straightforward. i think it was written as a comfort to users coming from matlab, who expect modules to work that way. it's not how python modules work, and autoreload does some moderately complicated tricks to try and make everything 'automatic'. the result is weird bugs like this, and it's not the easiest thing to debug.",0,0,0,takluyver,Member
2018-04-18T00:00:00.000Z,0,"i faced the same issue when testing this on a windows10 vm while checking the install of an exiftool. ipython was choking on `%matplotlib inline` and dumping this error: `unknownbackend: no event loop integration for 'inline'. supported event loops are: qt, qt4, qt5, gtk, gtk2, gtk3, tk, wx, pyglet, glut, osx`so i tried embedding the tkinter canvas instead `%matplotlib tk` as it was a supported event loop per the error message, and it worked. thanks for the comment @steowens",0,0,0,lloyd5389,Other
2018-04-19T00:00:00.000Z,0,"(sorry for submitting almost empty issue initially, fat fingers...)  @takluyver thanks for the info, i can confirm both `iptest` and `iptest3` pass fully with jedi 0.11.1.",0.281,0,0.203,boegel,Other
2018-04-21T00:00:00.000Z,0,you can try chrome://settings then go to advanced settings click on languges then remove arabic languge just like this ![untitled](https://user-images.githubusercontent.com/30294044/39082211-9bd09264-454f-11e8-8bf5-1db91ae719c1.png),0,0,0,ibraheemkhazbak,Other
2018-04-23T00:00:00.000Z,0,"still relevant, but i think it's pretty low priority - there would be little tangible benefit for some time until extension authors added the entry points to their packages. and i suspect most ipython extensions are not very actively developed.i also disagree with the 'good first issue' tag on this one - it's relatively self contained, but not exactly easy.",0,0.469,0,takluyver,Member
2018-04-29T00:00:00.000Z,0,"what version of the notebook package do you have, and what does `navigator.language` give you in your browser's javascript console?",0,0,0,takluyver,Member
2018-05-01T00:00:00.000Z,0,"thanks matthias, and well done on getting issue #11111.",0,0,0,takluyver,Member
2018-05-03T00:00:00.000Z,0,"> this doesn't come up oftenit does on our issue trackers!i'm trying to make headway on a new system of managing kernels, which will hopefully make identifying kernel types more consistent. in particular, the kernel type id `pyimport/kernel` in the new system will always refer to a kernel running on the same python interpreter as the parent process.but it's a big set of changes, it's hard to find any time to work on it when i'm not already tired, and i've had next to no design feedback on it (though @mpacer is starting to look at it - thanks m!), so i'm worried that what i build may not be that useful.  oops, i meant to include links to this work:https://github.com/takluyver/jupyter_kernel_mgmthttps://github.com/takluyver/jupyter_protocol",0.466,0.258,0.621,takluyver,Member
2018-05-08T00:00:00.000Z,0,"@takluyver  my navigator.language is hebrew although my default language set to english.i understand now that the problem comes from the browser and not from the jupyter, so i will fix it using efrat way.thanks for the help",0,0,0,tyanay,Other
2018-05-12T00:00:00.000Z,0,"cc @minrk , cc @takluyver @njsmith do you have any idea about what could have caused this ?  ok, that seem to be because now the first string in a module is actually tagged as the module docstring. see 3.6:```in [1]: ""q""~/dev/ipython/ipython/core/interactiveshell.py:2800 | module(body=[    expr(value=str(s='q')),  ])out[1]: 'q'```vs nightly:```in [2]: ""q""~/dev/ipython/ipython/core/interactiveshell.py:2800 | module(body=[], docstring='q')```so we likely need to special case empty module with docstring ? or is it something we need to report upstream ?",0,0,0,Carreau,Member
2018-05-15T00:00:00.000Z,0,"one option is to just change the cell's type to ""raw"".i don't believe there's any nice & easy solution to skip a code cell. however, for what it's worth, since jupyter 5.0 it is possible to add the tag `raises-exception` to a cell, and it will just display the exception and continue running the notebook as if nothing happened. so if you want jupyter to skip a cell, one option is to add the `raises-exception` tag to the cell and raise some exception at the beginning of the cell, like this:```pythonraise exception(""skipping this cell"")```jupyter will display an ugly stack trace, but at least it will skip the cell and keep running the following cells.the nice thing about this solution is that you can decide whether or not to skip a cell programmatically, for example define a function like this:```pythondef skip_if_linux():    import sys    if 'linux' in sys.platform:        raise exception(""skipping cell because we are on linux"")```then any cell that needs to be skipped because it's linux, just add:```pythonskip_if_linux()```perhaps a better solution would be to add a new ""skip"" tag to jupyter, so that the users would just have to tag the cells that must be skipped.",0.198,0,0,ageron,Other
2018-05-16T00:00:00.000Z,0,"additional information:as i suspect, i can create a new file if the folder does not have a space in it.hilariously, i created a notebook in the folder with a space when i first launched jupyter. this leads me to believe that upon reopening the directory causes some sort of change that makes this sort of thing happen.os: ![image](https://user-images.githubusercontent.com/30770221/40092406-d983cfea-5882-11e8-8ec9-99ffb4cd20cd.png)  oh yeah, it worked in `tree/onedrive/documents` but not in `tree/onedrive/documents/jupyter%20notebooks`leading me to believe it isn't related to onedrive",0,0,0,kelvinwop,Other
2018-05-17T00:00:00.000Z,0,"can you use the ""single"" mode instead of the ""exec"" (default) mode when parse to ast?",0.226,0,0,serhiy-storchaka,Other
2018-05-21T00:00:00.000Z,0,same problem on win8have you solved the problems?it's quite confused,0.266,0,0,EGG123321,Other
2018-05-23T00:00:00.000Z,0.47,it's been a month and a half and no one's even looked at this issue. could someone please have a look? it's a really annoying bug that impedes my work quite a lot and it's still present in version 6.4.0.,0,0.441,0,tsela,Other
2018-05-24T00:00:00.000Z,0,"would it help if first try `single`, and fallback to `exec`?",0,0,0,serhiy-storchaka,Other
2018-05-25T00:00:00.000Z,0,"3.3 is eol, so it seems appropriate to drop 3.3 in order to make dealing with async stuff more manageable.  i opened #11158 as a possibly simpler alternative. it recompiles empty modules with `single` and wraps that in a module. it does technically 'mess with the ast' to get back a module, but with a very minimal `ast.module(interactive.body)`. i also tested without wrapping it in a module, and if we left it as interactive everything would *probably* work because we really only ever do `for node in module.body`, but it's perhaps better to preserve the `ast.module` assumption.it's like @serhiy-storchaka's proposal, but the fallback is in the other direction, since most ipython inputs are multi-node inputs from notebooks these days, and currently this is only an issue for truly bare strings. this imposes the double-compile cost on the rarest and cheapest-compilation case, rather than the most-expensive long cells.i don't view this as a major issue because executing cells that are just a string literal is pretty rare, and not displaying what you have necessarily just typed directly into the input isn't a huge regression for users.",0,0,0,minrk,Member
